id,feature_id,product_type,file_path,doc_type,doc_title
WSFD-205102:doc:7d21f73c,WSFD-205102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/会话管理功能/WSFD-205102 虚拟APN/实现原理/整体配置规则_66763757.md,principle,整体配置规则
WSFD-205102:doc:6d25c915,WSFD-205102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/会话管理功能/WSFD-205102 虚拟APN/实现原理/联合参数映射规则_28646192.md,principle,联合参数映射规则
WSFD-205104:doc:a74be9a2,WSFD-205104,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/会话管理功能/终端侧发起二次激活/WSFD-205104 支持用户发起的二次激活/WSFD-205104 支持用户发起的二次激活特性概述_39788502.md,overview,WSFD-205104 支持用户发起的二次激活特性概述
WSFD-205104:doc:63ea59d4,WSFD-205104,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/会话管理功能/终端侧发起二次激活/WSFD-205104 支持用户发起的二次激活/WSFD-205104 支持用户发起的二次激活参考信息_85401023.md,activation,WSFD-205104 支持用户发起的二次激活参考信息
WSFD-205104:doc:653119d1,WSFD-205104,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/会话管理功能/终端侧发起二次激活/WSFD-205104 支持用户发起的二次激活/激活支持用户发起的二次激活_39947740.md,activation,激活支持用户发起的二次激活
WSFD-205105:doc:b9841a52,WSFD-205105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/会话管理功能/WSFD-205105 上下文回收管理/WSFD-205105 上下文回收管理特性概述_27434203.md,overview,WSFD-205105 上下文回收管理特性概述
WSFD-205105:doc:ca7aed9c,WSFD-205105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/会话管理功能/WSFD-205105 上下文回收管理/WSFD-205105 上下文回收管理参考信息_28341923.md,reference,WSFD-205105 上下文回收管理参考信息
WSFD-205105:doc:9e361e7d,WSFD-205105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/会话管理功能/WSFD-205105 上下文回收管理/激活上下文回收管理_27434204.md,activation,激活上下文回收管理
WSFD-205105:doc:d77fa220,WSFD-205105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/会话管理功能/WSFD-205105 上下文回收管理/调测上下文回收管理_27434205.md,debug,调测上下文回收管理
WSFD-205107:doc:529c1d8c,WSFD-205107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/漫游管理功能/WSFD-205107 GGSN_P-GW信令代理/WSFD-205107 GGSN_P-GW信令代理特性概述_37468134.md,overview,WSFD-205107 GGSN/P-GW信令代理特性概述
WSFD-205107:doc:da5cf7df,WSFD-205107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/漫游管理功能/WSFD-205107 GGSN_P-GW信令代理/WSFD-205107 GGSN_P-GW信令代理参考信息_87913145.md,reference,WSFD-205107 GGSN/P-GW信令代理参考信息
WSFD-205107:doc:6df27aaa,WSFD-205107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/漫游管理功能/WSFD-205107 GGSN_P-GW信令代理/去激活GGSN_P-GW信令代理_83748155.md,activation,去激活GGSN/P-GW信令代理
WSFD-205107:doc:b186d986,WSFD-205107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/漫游管理功能/WSFD-205107 GGSN_P-GW信令代理/激活GGSN_P-GW信令代理_38987364.md,activation,激活GGSN/P-GW信令代理
WSFD-205107:doc:ef31db95,WSFD-205107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/漫游管理功能/WSFD-205107 GGSN_P-GW信令代理/调测GGSN_P-GW信令代理_84667353.md,debug,调测GGSN/P-GW信令代理
WSFD-206001:doc:41ac9b1d,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（4G）/特性概述_88625076.md,overview,WSFD-206001 LTE精准寻呼特性概述
WSFD-206001:doc:d2530e40,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（4G）/WSFD-206001 精准寻呼（4G）参考信息_88625081.md,reference,WSFD-206001 精准寻呼（4G）参考信息
WSFD-206001:doc:eb1a3742,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（4G）/实现原理_88625018.md,principle,实现原理
WSFD-206001:doc:dbb9b5f8,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（4G）/激活精准寻呼（LTE）_88625065.md,activation,激活精准寻呼（LTE）
WSFD-206001:doc:415a2ce9,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（4G）/调测精准寻呼（LTE）_88625019.md,debug,调测精准寻呼（LTE）
WSFD-206001:doc:e3d9fbc8,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（5G）/WSFD-206001 精准寻呼（5G）参考信息_58600015.md,reference,WSFD-206001 精准寻呼（5G）参考信息
WSFD-206001:doc:f3b33acc,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（5G）/激活精准寻呼（5G）_58600013.md,activation,激活精准寻呼（5G）
WSFD-206001:doc:1dccddc5,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（5G）/特性概述_58600011.md,overview,WSFD-206001 5G精准寻呼特性概述
WSFD-206001:doc:af88b6f2,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（5G）/调测精准寻呼（5G）_58600014.md,debug,调测精准寻呼（5G）
WSFD-206001:doc:17aa3a8d,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（5G）/实现原理/寻呼优先级_60614055.md,principle,寻呼优先级
WSFD-206001:doc:04dd85ac,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（5G）/实现原理/差异化寻呼_59289453.md,principle,差异化寻呼
WSFD-206001:doc:eefd8a27,WSFD-206001,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206001 精准寻呼/WSFD-206001 精准寻呼（5G）/实现原理/精准寻呼规则_59289454.md,principle,精准寻呼规则
WSFD-206002:doc:22a449c3,WSFD-206002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206002 LTE UE信令控制/特性概述_88625066.md,overview,WSFD-206002 LTE UE信令控制特性概述
WSFD-206002:doc:3169b57d,WSFD-206002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206002 LTE UE信令控制_88625061.md,other,WSFD-206002 LTE UE信令控制
WSFD-206002:doc:5193ea41,WSFD-206002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206002 LTE UE信令控制/Parking APNNI相关操作_88625068.md,other,Parking APNNI相关操作
WSFD-206002:doc:83350004,WSFD-206002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206002 LTE UE信令控制/WSFD-206002 LTE UE信令控制参考信息_88625077.md,reference,WSFD-206002 LTE UE信令控制参考信息
WSFD-206002:doc:31b219e4,WSFD-206002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206002 LTE UE信令控制/实现原理_88625067.md,principle,实现原理
WSFD-206002:doc:e6411a32,WSFD-206002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206002 LTE UE信令控制/激活LTE UE信令控制_88625070.md,activation,激活LTE UE信令控制
WSFD-206002:doc:3784a6a5,WSFD-206002,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206002 LTE UE信令控制/调测LTE UE信令控制_88625014.md,debug,调测LTE UE信令控制
WSFD-206003:doc:8b92d4cb,WSFD-206003,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206003 基于APN的信令拥塞控制/特性概述_88625086.md,overview,WSFD-206003 基于APN的信令拥塞控制特性概述
WSFD-206003:doc:47fd2bfe,WSFD-206003,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206003 基于APN的信令拥塞控制_88625079.md,other,WSFD-206003 基于APN的信令拥塞控制
WSFD-206003:doc:9120eaf2,WSFD-206003,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206003 基于APN的信令拥塞控制/WSFD-206003 基于APN的信令拥塞控制参考信息_88625082.md,reference,WSFD-206003 基于APN的信令拥塞控制参考信息
WSFD-206003:doc:6ab7b483,WSFD-206003,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206003 基于APN的信令拥塞控制/实现原理_88625072.md,principle,实现原理
WSFD-206003:doc:a2f72a24,WSFD-206003,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206003 基于APN的信令拥塞控制/激活基于APN的信令拥塞控制_88625063.md,activation,激活基于APN的信令拥塞控制
WSFD-206003:doc:f0e28af9,WSFD-206003,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206003 基于APN的信令拥塞控制/调测基于APN的信令拥塞控制_88625071.md,debug,调测基于APN的信令拥塞控制
WSFD-206004:doc:94cb2bf9,WSFD-206004,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206004 固定终端寻呼优化/特性概述_85511001.md,overview,WSFD-206004 固定终端寻呼优化特性概述
WSFD-206004:doc:46c2b091,WSFD-206004,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206004 固定终端寻呼优化/WSFD-206004 固定终端寻呼优化参考信息_85511005.md,reference,WSFD-206004 固定终端寻呼优化参考信息
WSFD-206004:doc:7e07d940,WSFD-206004,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206004 固定终端寻呼优化/实现原理_85511002.md,principle,实现原理
WSFD-206004:doc:06e689dd,WSFD-206004,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206004 固定终端寻呼优化/激活固定终端寻呼优化特性_85511003.md,activation,激活固定终端寻呼优化特性
WSFD-206004:doc:53a5925f,WSFD-206004,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206004 固定终端寻呼优化/调测固定终端寻呼优化特性_85511004.md,debug,调测固定终端寻呼优化特性
WSFD-206005:doc:032d592a,WSFD-206005,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206005 Smartphone控制基础功能/特性概述_85628479.md,overview,WSFD-206005 Smartphone控制基础功能特性概述
WSFD-206005:doc:f4a802f6,WSFD-206005,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206005 Smartphone控制基础功能/WSFD-206005 Smartphone控制基础功能参考信息_85628481.md,reference,WSFD-206005 Smartphone控制基础功能参考信息
WSFD-206005:doc:2efac910,WSFD-206005,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206005 Smartphone控制基础功能/激活SmartPhone控制基础功能_85152746.md,activation,激活SmartPhone控制基础功能
WSFD-206005:doc:b4a61133,WSFD-206005,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206005 Smartphone控制基础功能/调测SmartPhone控制基础功能_85152747.md,debug,调测SmartPhone控制基础功能
WSFD-206006:doc:668be731,WSFD-206006,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206006 Smartphone异常信令节省/特性概述_86930572.md,overview,WSFD-206006 Smartphone异常信令节省特性概述
WSFD-206006:doc:134595d9,WSFD-206006,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206006 Smartphone异常信令节省/Parking APNNI相关操作_85152753.md,other,Parking APNNI相关操作
WSFD-206006:doc:b3dec73d,WSFD-206006,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206006 Smartphone异常信令节省/WSFD-206006 Smartphone异常信令节省参考信息_86930574.md,reference,WSFD-206006 Smartphone异常信令节省参考信息
WSFD-206006:doc:e1d641b9,WSFD-206006,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206006 Smartphone异常信令节省/实现原理_86930573.md,principle,实现原理
WSFD-206006:doc:eeabc40d,WSFD-206006,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206006 Smartphone异常信令节省/激活Smartphone异常信令节省_85152750.md,activation,激活Smartphone异常信令节省
WSFD-206006:doc:98f683e9,WSFD-206006,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206006 Smartphone异常信令节省/调测Smartphone异常信令节省_85152751.md,debug,调测Smartphone异常信令节省
WSFD-206007:doc:4cc00a1e,WSFD-206007,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206007 Smartphone话务模型统计/特性概述_87065739.md,overview,WSFD-206007 Smartphone话务模型统计特性概述
WSFD-206007:doc:d16b2174,WSFD-206007,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206007 Smartphone话务模型统计/WSFD-206007 Smartphone话务模型统计参考信息_87065741.md,reference,WSFD-206007 Smartphone话务模型统计参考信息
WSFD-206007:doc:3f6d5000,WSFD-206007,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206007 Smartphone话务模型统计/激活SmartPhone话务模型统计_85152755.md,activation,激活SmartPhone话务模型统计
WSFD-206007:doc:d10131be,WSFD-206007,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206007 Smartphone话务模型统计/调测SmartPhone话务模型统计_85152756.md,debug,调测SmartPhone话务模型统计
WSFD-206008:doc:c1676031,WSFD-206008,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206008 5G UE信令控制/特性概述_72052698.md,overview,WSFD-206008 5G UE信令控制特性概述
WSFD-206008:doc:cb226faf,WSFD-206008,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206008 5G UE信令控制_72052697.md,other,WSFD-206008 5G UE信令控制
WSFD-206008:doc:14cdbbfe,WSFD-206008,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206008 5G UE信令控制/WSFD-206008 5G UE信令控制参考信息_72052703.md,reference,WSFD-206008 5G UE信令控制参考信息
WSFD-206008:doc:59c717b3,WSFD-206008,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206008 5G UE信令控制/激活5G UE信令控制_72052700.md,activation,激活5G UE信令控制
WSFD-206008:doc:b2a18ed6,WSFD-206008,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206008 5G UE信令控制/调测5G UE信令控制_72052701.md,debug,调测5G UE信令控制
WSFD-206009:doc:2e18123f,WSFD-206009,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206009 网元间HTR流控/WSFD-206009 网元间HTR流控特性概述_04122089.md,overview,WSFD-206009 网元间HTR流控特性概述
WSFD-206009:doc:5d5f819d,WSFD-206009,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/流控功能/WSFD-206009 网元间HTR流控/WSFD-206009 网元间HTR流控参考信息_03642493.md,reference,WSFD-206009 网元间HTR流控参考信息
